ProductID,CompetitorPrice,HistoricalPrice,Demand,CustomerSatisfaction,TimeOfDay,DayOfWeek,Price
598,421,457,Low,Medium,Evening,Tuesday,79
599,623,576,Medium,Low,Morning,Thursday,55
600,431,637,Medium,High,Morning,Thursday,51
601,511,518,Low,High,Afternoon,Wednesday,70
602,489,672,Medium,Low,Afternoon,Tuesday,58
603,529,460,High,High,Morning,Thursday,78
604,721,529,High,Low,Evening,Tuesday,66
605,608,634,Medium,Low,Night,Monday,49
606,452,548,Low,High,Evening,Monday,79
607,783,640,High,Low,Night,Tuesday,63
608,628,736,Low,High,Night,Thursday,74
609,650,754,High,High,Evening,Tuesday,78
610,432,732,High,High,Evening,Tuesday,50
611,748,404,Low,High,Evening,Thursday,66
612,424,548,Medium,Low,Evening,Friday,42
613,561,467,High,Low,Morning,Friday,75
614,441,483,Low,Medium,Morning,Tuesday,76
615,680,695,Medium,Medium,Night,Thursday,79
616,466,583,High,Low,Afternoon,Wednesday,58
617,599,403,Medium,High,Evening,Thursday,58
618,646,547,Low,Medium,Afternoon,Monday,52
619,639,741,Low,High,Afternoon,Monday,73
620,592,689,High,Medium,Evening,Thursday,47
621,663,779,Low,Medium,Evening,Monday,73
622,740,563,Medium,Medium,Evening,Monday,74
623,645,772,Low,Low,Morning,Tuesday,65
624,452,576,High,High,Evening,Tuesday,54
625,732,638,High,Medium,Afternoon,Thursday,56
626,406,640,Low,Low,Afternoon,Friday,63
627,504,401,Low,Low,Morning,Tuesday,66
628,649,428,Low,Low,Evening,Friday,62
629,569,715,Medium,Low,Afternoon,Friday,80
630,518,541,High,Low,Evening,Tuesday,53
631,639,709,Low,Low,Afternoon,Friday,52
632,450,707,Medium,High,Afternoon,Friday,69
633,646,650,Low,High,Evening,Friday,55
634,447,482,Medium,High,Evening,Wednesday,73
635,489,692,Low,Medium,Afternoon,Wednesday,78
636,462,426,Medium,Medium,Evening,Tuesday,71
637,751,725,Medium,Low,Night,Tuesday,74
638,456,442,Low,High,Night,Thursday,72
639,431,767,High,High,Evening,Wednesday,59
640,560,798,Medium,Medium,Morning,Friday,68
641,485,482,Medium,High,Afternoon,Wednesday,65
642,661,521,Low,Medium,Night,Friday,62
643,599,501,Low,Medium,Afternoon,Tuesday,73
644,481,734,Low,Low,Night,Friday,44
645,420,528,Low,Medium,Evening,Monday,43
646,522,530,Low,High,Morning,Wednesday,59
647,551,470,High,Low,Afternoon,Tuesday,78
648,644,758,High,High,Evening,Wednesday,68
649,689,774,High,High,Morning,Wednesday,41
650,618,469,High,Medium,Evening,Tuesday,59
651,460,433,Medium,High,Afternoon,Thursday,58
652,472,713,High,Low,Night,Wednesday,55
653,623,643,High,Medium,Night,Wednesday,67
654,526,463,Medium,Medium,Morning,Thursday,58
655,605,777,Low,Low,Morning,Monday,62
656,467,684,Low,High,Night,Wednesday,43
657,414,478,Medium,Medium,Evening,Tuesday,66
658,741,613,High,Low,Afternoon,Friday,75
659,433,767,High,Medium,Evening,Monday,58
660,490,728,Medium,High,Evening,Friday,72
661,709,476,High,Low,Night,Tuesday,76
662,510,683,High,Low,Afternoon,Tuesday,80
663,590,553,High,Low,Afternoon,Wednesday,71
664,546,741,Low,Low,Evening,Wednesday,80
665,504,633,Medium,Medium,Night,Wednesday,71
666,486,766,Medium,Medium,Evening,Wednesday,77
667,582,650,Low,High,Afternoon,Monday,72
668,637,567,Low,Low,Night,Monday,80
669,770,512,Medium,Medium,Afternoon,Tuesday,69
670,730,684,Low,Medium,Night,Wednesday,54
671,612,743,High,Medium,Morning,Tuesday,69
672,794,515,High,High,Night,Thursday,47
673,731,679,Medium,Medium,Evening,Friday,64
674,733,458,Medium,Medium,Morning,Tuesday,72
675,724,610,Medium,High,Morning,Wednesday,59
676,545,662,Medium,Medium,Night,Wednesday,75
677,425,568,Medium,Low,Evening,Tuesday,54
678,752,760,High,High,Evening,Wednesday,58
679,735,620,High,Low,Evening,Friday,67
680,795,665,High,High,Evening,Thursday,45
681,759,792,Low,Medium,Evening,Monday,62
682,664,457,Medium,Low,Morning,Thursday,52
683,661,403,Low,Low,Afternoon,Thursday,43
684,742,639,High,Low,Morning,Thursday,61
685,505,578,High,Medium,Morning,Tuesday,79
686,780,790,High,Medium,Afternoon,Wednesday,73
687,470,580,High,Low,Evening,Friday,55
688,616,642,High,Medium,Morning,Monday,71
689,681,449,High,Medium,Evening,Wednesday,62
690,468,724,Low,Medium,Night,Monday,75
691,681,620,Medium,High,Morning,Friday,73
692,677,672,Low,Low,Afternoon,Tuesday,67
693,710,775,High,Medium,Morning,Thursday,48
694,403,445,Medium,Low,Morning,Thursday,50
695,483,474,Low,Low,Evening,Wednesday,60
696,444,593,Low,Low,Night,Thursday,49
697,548,445,Low,Medium,Night,Wednesday,50
698,426,548,Low,Low,Morning,Wednesday,62
699,651,501,Medium,Medium,Evening,Friday,56
700,649,461,High,High,Afternoon,Wednesday,64
701,417,670,Low,Low,Night,Wednesday,58
702,622,748,High,Medium,Morning,Friday,76
703,586,694,High,Medium,Evening,Friday,73
704,507,646,Medium,High,Afternoon,Wednesday,51
705,633,429,Low,Low,Morning,Monday,59
706,595,800,Low,Low,Morning,Monday,64
707,575,729,High,Low,Night,Wednesday,71
708,645,581,High,Medium,Afternoon,Friday,75
709,596,746,Medium,Medium,Night,Wednesday,47
710,624,765,Medium,Low,Afternoon,Thursday,40
711,762,768,Medium,Medium,Night,Tuesday,65
712,534,579,High,Low,Night,Friday,45
713,546,750,Medium,Low,Night,Wednesday,41
714,636,620,Medium,Low,Afternoon,Tuesday,41
715,607,690,Medium,Low,Morning,Tuesday,75
716,603,699,High,High,Evening,Tuesday,49
717,758,744,High,High,Evening,Thursday,67
718,431,420,High,High,Evening,Friday,61
719,448,651,High,High,Afternoon,Friday,49
720,567,532,Medium,Low,Evening,Monday,62
721,725,670,High,High,Night,Tuesday,41
722,426,736,High,High,Afternoon,Wednesday,40
723,642,447,Medium,Low,Afternoon,Thursday,48
724,540,564,Low,Low,Morning,Wednesday,74
725,678,592,Medium,High,Night,Wednesday,54
726,544,668,Low,High,Night,Tuesday,57
727,792,757,Medium,Medium,Night,Wednesday,73
728,712,749,Medium,Low,Morning,Friday,40
729,419,735,High,High,Evening,Wednesday,55
730,656,701,High,Low,Evening,Tuesday,73
731,467,690,Low,High,Evening,Friday,72
732,621,742,Low,Medium,Afternoon,Friday,71
733,800,726,High,Low,Night,Wednesday,52
734,613,645,Low,Low,Evening,Thursday,52
735,539,461,Medium,Low,Evening,Wednesday,66
736,503,675,Low,Low,Night,Friday,77
737,554,565,Medium,High,Evening,Wednesday,70
738,797,544,Medium,High,Afternoon,Tuesday,79
739,601,752,High,High,Afternoon,Friday,49
740,727,676,High,Low,Night,Monday,68
741,712,797,Low,High,Evening,Wednesday,72
742,534,607,Medium,Medium,Afternoon,Monday,76
743,422,554,High,Low,Night,Friday,73
744,656,796,High,High,Evening,Wednesday,76
745,777,631,High,Medium,Morning,Tuesday,44
746,739,466,High,Medium,Afternoon,Wednesday,41
747,662,514,High,High,Afternoon,Friday,52
748,729,779,Low,High,Morning,Wednesday,78
749,401,765,Low,Medium,Evening,Friday,73
750,740,668,Low,Low,Night,Friday,41
751,666,431,Low,High,Night,Friday,69
752,458,464,Low,Medium,Morning,Friday,74
753,498,523,Medium,Low,Evening,Friday,58
754,722,652,High,Low,Night,Wednesday,65
755,449,424,High,Low,Evening,Tuesday,47
756,793,405,Low,High,Morning,Monday,58
757,481,539,Low,Low,Evening,Monday,43
758,590,719,Medium,Medium,Night,Friday,69
759,618,704,Medium,Medium,Afternoon,Friday,42
760,438,478,Low,Low,Evening,Friday,58
761,609,626,High,High,Evening,Tuesday,74
762,561,590,High,High,Morning,Thursday,54
763,530,428,Medium,Low,Afternoon,Wednesday,58
764,600,415,High,Low,Afternoon,Tuesday,47
765,440,657,High,Medium,Afternoon,Thursday,44
766,481,599,Medium,High,Afternoon,Wednesday,63
767,733,466,High,Low,Morning,Wednesday,77
768,514,499,High,Low,Night,Thursday,68
769,623,630,Medium,Medium,Afternoon,Friday,75
770,581,635,Low,High,Afternoon,Tuesday,46
771,774,430,Medium,Medium,Night,Monday,52
772,741,482,High,High,Night,Friday,65
773,601,687,Medium,Low,Afternoon,Wednesday,52
774,672,422,Medium,High,Night,Tuesday,77
775,609,798,High,High,Evening,Wednesday,69
776,682,787,Medium,High,Morning,Monday,61
777,456,781,Medium,Medium,Evening,Wednesday,63
778,657,596,High,Low,Morning,Tuesday,79
779,408,509,Medium,High,Morning,Monday,68
780,762,653,Low,High,Morning,Monday,43
781,455,634,Medium,High,Afternoon,Friday,65
782,646,767,High,Medium,Afternoon,Tuesday,71
783,502,607,Medium,High,Night,Thursday,61
784,706,560,Medium,Medium,Morning,Wednesday,51
785,679,767,Low,High,Evening,Friday,77
786,706,658,Low,High,Evening,Thursday,67
787,504,732,Low,High,Afternoon,Tuesday,58
788,595,725,High,High,Evening,Thursday,55
789,690,707,High,Low,Evening,Thursday,74
790,726,647,Low,High,Night,Thursday,69
791,779,670,Low,Low,Night,Tuesday,80
792,653,592,High,High,Night,Monday,80
793,672,730,Medium,Medium,Evening,Friday,67
794,674,672,High,High,Morning,Monday,60
795,449,539,High,Medium,Night,Wednesday,72
796,741,462,High,High,Night,Friday,44
797,787,588,High,Medium,Evening,Monday,61
798,689,556,Medium,High,Night,Tuesday,73
799,433,548,Medium,Low,Afternoon,Monday,43
800,447,660,Medium,Low,Evening,Thursday,79
801,591,582,Medium,Low,Night,Friday,49
802,410,534,Low,Low,Evening,Thursday,59
803,622,714,Low,Medium,Morning,Thursday,75
804,777,401,High,High,Night,Monday,66
805,676,483,Low,Low,Afternoon,Thursday,60
806,586,400,Medium,High,Evening,Thursday,61
807,643,553,High,Medium,Evening,Tuesday,41
808,489,591,Low,Medium,Morning,Wednesday,55
809,403,512,Low,High,Afternoon,Thursday,75
810,693,403,High,High,Afternoon,Thursday,51
811,683,584,High,High,Morning,Tuesday,80
812,619,477,Low,Low,Evening,Friday,67
813,454,477,High,Low,Night,Wednesday,46
814,454,800,Medium,Low,Night,Friday,61
815,695,446,High,Medium,Evening,Tuesday,44
816,623,798,Low,High,Morning,Monday,57
817,793,665,Low,Low,Evening,Friday,60
818,747,654,Low,High,Afternoon,Tuesday,72
819,610,458,High,Low,Afternoon,Tuesday,68
820,489,649,Medium,High,Night,Friday,61
821,466,741,Medium,Low,Evening,Tuesday,40
822,785,772,Medium,High,Afternoon,Monday,41
823,732,737,Low,Low,Night,Wednesday,52
824,635,524,Medium,Low,Evening,Tuesday,57
825,472,720,Low,High,Morning,Wednesday,58
826,657,712,High,High,Morning,Friday,80
827,551,436,Medium,Medium,Afternoon,Wednesday,41
828,476,431,Low,Low,Morning,Wednesday,57
829,466,584,Low,Low,Evening,Thursday,56
830,508,405,Medium,Medium,Night,Thursday,44
831,614,402,High,Low,Night,Thursday,58
832,428,434,Low,Medium,Morning,Wednesday,48
833,700,488,High,Medium,Evening,Monday,52
834,799,555,High,High,Night,Thursday,74
835,739,792,Low,Low,Afternoon,Thursday,80
836,518,706,Medium,High,Morning,Tuesday,65
837,554,668,Low,High,Night,Friday,79
838,771,780,Low,Low,Night,Wednesday,48
839,545,515,Medium,Medium,Evening,Thursday,75
840,758,749,Medium,Low,Morning,Friday,77
841,706,726,Low,Low,Afternoon,Wednesday,46
842,669,670,Low,High,Evening,Friday,78
843,687,448,Medium,High,Evening,Tuesday,68
844,798,550,Low,Medium,Night,Wednesday,80
845,414,488,Low,High,Evening,Thursday,46
846,542,760,High,Low,Afternoon,Thursday,50
847,463,405,Medium,High,Morning,Monday,48
848,610,525,Medium,High,Afternoon,Monday,49
849,620,418,Medium,Low,Night,Wednesday,61
850,471,464,Medium,Medium,Afternoon,Thursday,42
851,520,674,Low,High,Morning,Wednesday,77
852,464,548,High,Low,Afternoon,Thursday,53
853,427,525,Low,Medium,Night,Wednesday,57
854,754,435,High,Medium,Night,Wednesday,56
855,584,780,High,Low,Afternoon,Thursday,45
856,768,719,Medium,High,Afternoon,Monday,44
857,601,666,Medium,High,Evening,Thursday,63
858,467,726,Low,High,Evening,Wednesday,66
859,764,695,Low,Medium,Afternoon,Wednesday,43
860,660,493,High,Medium,Evening,Monday,44
861,513,794,High,Medium,Afternoon,Tuesday,50
862,406,610,Medium,High,Afternoon,Wednesday,76
863,517,555,High,High,Morning,Wednesday,78
864,687,654,Low,High,Night,Tuesday,76
865,721,752,Low,High,Afternoon,Friday,72
866,440,620,Low,High,Evening,Thursday,73
867,557,589,High,Low,Night,Friday,58
868,634,569,High,Medium,Evening,Thursday,57
869,490,745,High,High,Night,Tuesday,42
870,531,711,High,High,Afternoon,Friday,60
871,620,475,Low,Low,Night,Friday,57
872,552,416,Medium,Low,Night,Tuesday,56
873,727,547,Low,Medium,Morning,Thursday,79
874,694,660,High,High,Morning,Wednesday,41
875,632,624,High,High,Night,Friday,47
876,799,464,Medium,High,Morning,Friday,60
877,687,500,Medium,Low,Afternoon,Wednesday,51
878,478,629,Medium,Low,Afternoon,Wednesday,72
879,582,698,High,High,Night,Monday,44
880,732,550,Medium,Medium,Afternoon,Friday,64
881,447,516,Low,High,Morning,Monday,62
882,494,554,Low,Low,Evening,Tuesday,69
883,518,420,Medium,Medium,Night,Wednesday,49
884,526,530,Medium,Medium,Morning,Friday,47
885,796,518,High,High,Night,Thursday,41
886,403,461,Low,High,Afternoon,Thursday,52
887,550,531,Medium,Medium,Night,Thursday,45
888,411,400,Low,Medium,Morning,Thursday,78
889,667,501,Low,High,Afternoon,Wednesday,42
890,559,549,Low,Low,Night,Wednesday,48
891,794,535,Low,Medium,Night,Thursday,76
892,733,558,High,Low,Evening,Monday,74
893,790,791,Low,High,Night,Friday,40
894,692,694,Low,Low,Evening,Tuesday,78
895,587,737,Medium,Medium,Afternoon,Thursday,43
896,794,683,Low,Medium,Morning,Thursday,68
897,533,495,Medium,High,Evening,Wednesday,61
898,437,550,High,High,Night,Thursday,55
899,463,687,Medium,High,Night,Friday,71
900,608,767,High,Medium,Night,Wednesday,62
901,771,436,High,Medium,Morning,Tuesday,64
902,530,647,High,High,Afternoon,Friday,63
903,520,714,Low,High,Night,Tuesday,63
904,506,570,Low,Medium,Afternoon,Friday,57
905,681,704,Low,Medium,Night,Wednesday,45
906,483,619,Low,Low,Evening,Tuesday,42
907,800,624,Low,Medium,Afternoon,Thursday,50
908,578,780,Low,Medium,Afternoon,Tuesday,60
909,433,656,Medium,Low,Evening,Monday,43
910,445,412,Medium,High,Afternoon,Tuesday,54
911,596,474,Medium,Medium,Night,Wednesday,60
912,658,521,Low,High,Night,Tuesday,71
913,564,735,Low,Medium,Morning,Thursday,73
914,732,467,High,Medium,Evening,Tuesday,80
915,612,761,Low,Low,Night,Tuesday,65
916,482,481,High,Low,Afternoon,Wednesday,44
917,695,434,Medium,Low,Night,Tuesday,66
918,505,637,High,High,Night,Friday,58
919,429,735,Low,Low,Evening,Tuesday,76
920,417,504,High,Medium,Afternoon,Thursday,40
921,629,558,High,High,Night,Wednesday,61
922,648,782,High,Medium,Afternoon,Tuesday,47
923,488,523,High,Medium,Evening,Tuesday,47
924,438,668,Low,Low,Evening,Monday,73
925,577,558,Low,High,Evening,Tuesday,40
926,459,549,Low,High,Night,Tuesday,54
927,534,581,High,Medium,Morning,Wednesday,63
928,500,436,Low,High,Afternoon,Thursday,77
929,573,570,Medium,Low,Afternoon,Thursday,54
930,470,796,High,Medium,Morning,Tuesday,66
931,664,620,High,High,Night,Friday,48
932,576,666,Medium,Medium,Evening,Thursday,76
933,641,537,Medium,Medium,Night,Friday,64
934,487,470,High,Medium,Morning,Monday,51
935,576,792,Low,Low,Afternoon,Wednesday,46
936,600,460,Medium,Low,Morning,Wednesday,50
937,757,576,Low,Medium,Evening,Thursday,65
938,739,449,Medium,High,Morning,Friday,58
939,578,419,Low,Low,Afternoon,Tuesday,46
940,559,491,Medium,Medium,Afternoon,Tuesday,53
941,451,716,Low,High,Afternoon,Friday,51
942,454,600,Medium,High,Morning,Friday,65
943,692,456,High,High,Afternoon,Monday,67
944,538,719,Low,Medium,Morning,Monday,42
945,672,409,Low,Medium,Evening,Monday,73
946,521,567,Medium,High,Evening,Tuesday,59
947,786,564,Medium,High,Evening,Friday,56
948,418,746,Low,Medium,Evening,Thursday,73
949,645,471,High,High,Night,Friday,51
950,525,415,Medium,Medium,Night,Tuesday,61
951,638,692,Low,Medium,Afternoon,Tuesday,74
952,675,595,High,Medium,Night,Monday,55
953,540,519,Low,High,Evening,Thursday,41
954,693,606,Medium,High,Evening,Thursday,58
955,764,573,Medium,Medium,Night,Monday,49
956,631,453,Medium,High,Morning,Thursday,56
957,627,655,Medium,Medium,Afternoon,Friday,42
958,408,541,High,High,Night,Friday,56
959,491,795,Medium,Low,Night,Wednesday,64
960,504,529,Low,High,Afternoon,Wednesday,62
961,683,658,Medium,High,Night,Tuesday,60
962,709,477,Low,Low,Evening,Monday,46
963,510,415,Low,Low,Night,Tuesday,47
964,439,566,Low,Low,Night,Thursday,46
965,724,408,High,Medium,Morning,Thursday,49
966,562,437,High,Medium,Afternoon,Wednesday,54
967,711,477,Medium,High,Evening,Thursday,43
968,534,705,High,Medium,Morning,Tuesday,44
969,568,662,Medium,Low,Afternoon,Wednesday,75
970,589,698,Low,Low,Afternoon,Thursday,45
971,469,481,Medium,Low,Morning,Thursday,73
972,748,479,Low,High,Afternoon,Thursday,43
973,412,653,High,Medium,Morning,Wednesday,47
974,406,540,Low,Low,Morning,Tuesday,80
975,531,440,Medium,Low,Morning,Friday,47
976,725,728,Medium,High,Afternoon,Monday,54
977,688,421,Medium,Medium,Afternoon,Tuesday,56
978,778,667,Low,High,Afternoon,Wednesday,62
979,544,776,High,Low,Morning,Thursday,72
980,509,413,Medium,Medium,Evening,Wednesday,80
981,664,746,Medium,Medium,Morning,Wednesday,67
982,604,730,Low,Low,Evening,Tuesday,58
983,567,787,Medium,Medium,Afternoon,Friday,53
984,738,676,Medium,High,Morning,Tuesday,46
985,554,729,Low,High,Afternoon,Friday,41
986,774,497,Low,Medium,Night,Thursday,44
987,750,541,Medium,Low,Evening,Tuesday,54
988,657,489,Low,Low,Morning,Thursday,48
989,674,687,Low,Medium,Morning,Wednesday,72
990,651,652,Medium,Medium,Night,Friday,64
991,640,676,Medium,Low,Evening,Wednesday,40
992,562,716,High,Low,Night,Tuesday,43
993,583,770,High,High,Night,Friday,69
994,505,729,Low,High,Morning,Thursday,52
995,514,687,High,Low,Evening,Friday,44
996,599,584,High,High,Evening,Thursday,52
997,420,421,Low,Medium,Afternoon,Wednesday,63
998,630,764,Medium,High,Afternoon,Wednesday,76
999,582,558,High,High,Morning,Friday,71
1000,800,482,Low,Medium,Afternoon,Monday,48
1001,775,692,Low,Low,Evening,Wednesday,52
1002,558,411,High,Medium,Night,Thursday,63
1003,572,586,High,High,Morning,Tuesday,47
1004,444,786,Medium,Medium,Night,Wednesday,60
1005,733,707,Medium,Low,Morning,Friday,60
1006,717,471,Medium,Low,Night,Wednesday,68
1007,665,610,High,Low,Afternoon,Friday,41
1008,459,739,Medium,Medium,Evening,Thursday,41
1009,576,761,Low,High,Night,Tuesday,55
1010,438,599,Low,High,Afternoon,Monday,76
1011,798,720,Low,Low,Afternoon,Thursday,78
1012,557,777,Low,Medium,Afternoon,Monday,69
1013,503,654,High,Medium,Night,Monday,61
1014,706,447,Low,Low,Night,Tuesday,42
1015,575,458,Low,Low,Evening,Wednesday,79
1016,434,794,High,Medium,Evening,Tuesday,47
1017,592,794,Low,High,Afternoon,Friday,75
1018,557,552,High,Low,Night,Wednesday,76
1019,596,556,High,Low,Afternoon,Thursday,73
1020,623,685,Low,Low,Afternoon,Thursday,47
1021,630,762,Low,Low,Night,Wednesday,49
1022,589,596,Medium,Low,Morning,Wednesday,73
1023,503,730,Low,Medium,Afternoon,Tuesday,71
1024,483,573,Medium,Medium,Morning,Wednesday,53
1025,780,698,Medium,High,Night,Friday,50
1026,782,519,High,Low,Afternoon,Wednesday,70
1027,643,495,Medium,Low,Morning,Tuesday,57
1028,711,629,Medium,Medium,Morning,Monday,68
1029,797,765,High,High,Night,Friday,57
1030,495,533,Medium,Medium,Morning,Tuesday,72
1031,629,491,High,High,Evening,Monday,56
1032,661,580,Medium,Low,Night,Thursday,49
1033,498,671,Medium,Low,Evening,Wednesday,61
1034,758,634,Low,High,Morning,Wednesday,54
1035,661,746,Low,Low,Evening,Tuesday,45
1036,724,735,Medium,High,Afternoon,Thursday,79
1037,652,689,Medium,High,Afternoon,Wednesday,69
1038,406,684,High,High,Evening,Thursday,44
1039,731,483,Low,High,Morning,Thursday,64
1040,484,533,Low,Medium,Afternoon,Tuesday,53
1041,694,663,High,Low,Evening,Friday,53
1042,457,512,High,High,Afternoon,Friday,60
1043,707,721,Low,High,Morning,Wednesday,74
1044,596,625,High,Medium,Evening,Wednesday,65
1045,571,538,Low,Low,Evening,Wednesday,60
1046,566,473,Low,Low,Morning,Wednesday,46
1047,590,797,Medium,Medium,Evening,Tuesday,74
1048,747,549,Medium,Low,Afternoon,Tuesday,56
1049,756,567,Low,High,Night,Wednesday,69
1050,746,622,Medium,Low,Morning,Friday,70
1051,442,400,High,Low,Afternoon,Thursday,43
1052,692,533,Medium,Medium,Evening,Wednesday,54
1053,656,765,High,Medium,Evening,Friday,69
1054,562,786,Low,Low,Afternoon,Monday,75
1055,689,610,High,High,Afternoon,Thursday,49
1056,576,674,Medium,Medium,Evening,Tuesday,43
1057,526,671,Low,Medium,Morning,Thursday,50
1058,610,563,Medium,High,Afternoon,Wednesday,69
1059,730,764,High,Low,Night,Friday,80
1060,713,747,Medium,Low,Afternoon,Thursday,71
1061,697,779,Medium,High,Afternoon,Monday,54
1062,637,629,High,Low,Night,Thursday,64
1063,467,486,Medium,Low,Afternoon,Tuesday,60
1064,770,753,Low,High,Night,Tuesday,55
1065,789,621,Low,Medium,Morning,Friday,70
1066,494,727,High,Medium,Afternoon,Tuesday,64
1067,640,405,Medium,High,Afternoon,Tuesday,47
1068,620,654,High,High,Evening,Friday,73
1069,718,731,Medium,Medium,Evening,Wednesday,80
1070,552,436,Low,High,Evening,Thursday,51
1071,614,686,High,Medium,Evening,Wednesday,45
1072,418,547,Medium,High,Afternoon,Tuesday,71
1073,456,749,Medium,Medium,Night,Monday,54
1074,474,746,High,Medium,Night,Tuesday,43
